"collection_date","location","iso_code","total_vaccinations","total_vaccinations_per_hundred","daily_vaccinations_raw","daily_vaccinations","daily_vaccinations_per_million","people_vaccinated","people_fully_vaccinated","people_fully_vaccinated_per_hundred","source"
"2021-01-30 00:00:00.0000000","Israel","ISR","4734007","54.690","76596","172807","19965.000","3005382","","19.970","https://raw.githubusercontent.com/owid/covid-19-data/master/public/data/vaccinations/vaccinations.csv"
"2021-01-30 00:00:00.0000000","Italy","ITA","1903334","3.150","81145","73351","1213.000","1338844","","0.930","https://raw.githubusercontent.com/owid/covid-19-data/master/public/data/vaccinations/vaccinations.csv"
"2021-01-30 00:00:00.0000000","Ireland","IRL","","","","7500","1519.000","","","","https://raw.githubusercontent.com/owid/covid-19-data/master/public/data/vaccinations/vaccinations.csv"
"2021-01-30 00:00:00.0000000","Iceland","ISL","","","","646","1893.000","","","","https://raw.githubusercontent.com/owid/covid-19-data/master/public/data/vaccinations/vaccinations.csv"
"2021-01-30 00:00:00.0000000","Hungary","HUN","278830","2.890","30941","17920","1855.000","222005","","0.590","https://raw.githubusercontent.com/owid/covid-19-data/master/public/data/vaccinations/vaccinations.csv"
"2021-01-30 00:00:00.0000000","India","IND","3744334","0.270","244307","308876","224.000","","","","https://raw.githubusercontent.com/owid/covid-19-data/master/public/data/vaccinations/vaccinations.csv"
"2021-01-30 00:00:00.0000000","Indonesia","IDN","502955","0.180","86656","51762","189.000","482145","","0.010","https://raw.githubusercontent.com/owid/covid-19-data/master/public/data/vaccinations/vaccinations.csv"
"2021-01-30 00:00:00.0000000","Greenland","GRL","","","","41","722.000","","","","https://raw.githubusercontent.com/owid/covid-19-data/master/public/data/vaccinations/vaccinations.csv"
"2021-01-30 00:00:00.0000000","Greece","GRC","269106","2.580","17803","15960","1531.000","230518","","0.370","https://raw.githubusercontent.com/owid/covid-19-data/master/public/data/vaccinations/vaccinations.csv"
"2021-01-30 00:00:00.0000000","Guernsey","GGY","","","","252","3758.000","","","","https://raw.githubusercontent.com/owid/covid-19-data/master/public/data/vaccinations/vaccinations.csv"
"2021-01-30 00:00:00.0000000","Faeroe Islands","FRO","","","","83","1699.000","","","","https://raw.githubusercontent.com/owid/covid-19-data/master/public/data/vaccinations/vaccinations.csv"
"2021-01-30 00:00:00.0000000","France","FRA","1525377","2.250","","88109","1299.000","1479909","","0.070","https://raw.githubusercontent.com/owid/covid-19-data/master/public/data/vaccinations/vaccinations.csv"
"2021-01-30 00:00:00.0000000","Finland","FIN","162277","2.930","10487","9222","1664.000","144520","","0.320","https://raw.githubusercontent.com/owid/covid-19-data/master/public/data/vaccinations/vaccinations.csv"
"2021-01-30 00:00:00.0000000","Germany","DEU","2409541","2.880","71398","90556","1081.000","1904986","","0.600","https://raw.githubusercontent.com/owid/covid-19-data/master/public/data/vaccinations/vaccinations.csv"
"2021-01-30 00:00:00.0000000","Gibraltar","GIB","12866","38.190","0","437","12971.000","12866","","","https://raw.githubusercontent.com/owid/covid-19-data/master/public/data/vaccinations/vaccinations.csv"
"2021-01-30 00:00:00.0000000","Mauritius","MUS","","","","30","24.000","","","","https://raw.githubusercontent.com/owid/covid-19-data/master/public/data/vaccinations/vaccinations.csv"
"2021-01-30 00:00:00.0000000","Monaco","MCO","","","","294","7492.000","","","","https://raw.githubusercontent.com/owid/covid-19-data/master/public/data/vaccinations/vaccinations.csv"
"2021-01-30 00:00:00.0000000","Malta","MLT","26847","6.080","1025","1131","2561.000","23391","","0.780","https://raw.githubusercontent.com/owid/covid-19-data/master/public/data/vaccinations/vaccinations.csv"
"2021-01-30 00:00:00.0000000","Mexico","MEX","670307","0.520","8090","7363","57.000","631298","","0.030","https://raw.githubusercontent.com/owid/covid-19-data/master/public/data/vaccinations/vaccinations.csv"
"2021-01-30 00:00:00.0000000","Myanmar","MMR","","","","13368","246.000","","","","https://raw.githubusercontent.com/owid/covid-19-data/master/public/data/vaccinations/vaccinations.csv"
"2021-01-30 00:00:00.0000000","Nepal","NPL","","","","18862","647.000","","","","https://raw.githubusercontent.com/owid/covid-19-data/master/public/data/vaccinations/vaccinations.csv"
"2021-01-30 00:00:00.0000000","Morocco","MAR","90000","0.240","","45000","1219.000","","","","https://raw.githubusercontent.com/owid/covid-19-data/master/public/data/vaccinations/vaccinations.csv"
"2021-01-30 00:00:00.0000000","Panama","PAN","8772","0.200","0","454","105.000","","","","https://raw.githubusercontent.com/owid/covid-19-data/master/public/data/vaccinations/vaccinations.csv"
"2021-01-30 00:00:00.0000000","Oman","OMN","","","","985","193.000","","","","https://raw.githubusercontent.com/owid/covid-19-data/master/public/data/vaccinations/vaccinations.csv"
"2021-01-30 00:00:00.0000000","Norway","NOR","124197","2.290","233","6256","1154.000","105221","","0.350","https://raw.githubusercontent.com/owid/covid-19-data/master/public/data/vaccinations/vaccinations.csv"
"2021-01-30 00:00:00.0000000","Netherlands","NLD","226298","1.320","10800","12213","713.000","","","","https://raw.githubusercontent.com/owid/covid-19-data/master/public/data/vaccinations/vaccinations.csv"
"2021-01-30 00:00:00.0000000","Singapore","SGP","","","","10563","1806.000","","","","https://raw.githubusercontent.com/owid/covid-19-data/master/public/data/vaccinations/vaccinations.csv"
"2021-01-30 00:00:00.0000000","Slovenia","SVN","75977","3.650","221","2900","1395.000","52942","","1.110","https://raw.githubusercontent.com/owid/covid-19-data/master/public/data/vaccinations/vaccinations.csv"
"2021-01-30 00:00:00.0000000","Slovakia","SVK","134092","2.460","981","4961","909.000","124774","","0.170","https://raw.githubusercontent.com/owid/covid-19-data/master/public/data/vaccinations/vaccinations.csv"
"2021-01-30 00:00:00.0000000","Seychelles","SYC","","","","1988","20216.000","","","","https://raw.githubusercontent.com/owid/covid-19-data/master/public/data/vaccinations/vaccinations.csv"
"2021-01-30 00:00:00.0000000","Saudi Arabia","SAU","","","","9197","264.000","","","","https://raw.githubusercontent.com/owid/covid-19-data/master/public/data/vaccinations/vaccinations.csv"
"2021-01-30 00:00:00.0000000","Serbia","SRB","437380","6.430","6621","39146","5753.000","","","","https://raw.githubusercontent.com/owid/covid-19-data/master/public/data/vaccinations/vaccinations.csv"
"2021-01-30 00:00:00.0000000","Qatar","QAT","","","","1680","583.000","","","","https://raw.githubusercontent.com/owid/covid-19-data/master/public/data/vaccinations/vaccinations.csv"
"2021-01-30 00:00:00.0000000","Romania","ROU","672396","3.500","25396","36216","1883.000","469786","","0.530","https://raw.githubusercontent.com/owid/covid-19-data/master/public/data/vaccinations/vaccinations.csv"
"2021-01-30 00:00:00.0000000","Poland","POL","1156931","3.060","15850","65110","1720.000","958453","","0.520","https://raw.githubusercontent.com/owid/covid-19-data/master/public/data/vaccinations/vaccinations.csv"
"2021-01-30 00:00:00.0000000","Portugal","PRT","330233","3.240","14496","13930","1366.000","","","","https://raw.githubusercontent.com/owid/covid-19-data/master/public/data/vaccinations/vaccinations.csv"
"2021-01-30 00:00:00.0000000","Russia","RUS","","","","103571","710.000","","","","https://raw.githubusercontent.com/owid/covid-19-data/master/public/data/vaccinations/vaccinations.csv"
"2021-01-30 00:00:00.0000000","Switzerland","CHE","","","","14341","1657.000","","","","https://raw.githubusercontent.com/owid/covid-19-data/master/public/data/vaccinations/vaccinations.csv"
"2021-01-30 00:00:00.0000000","Sweden","SWE","","","","11601","1149.000","","","","https://raw.githubusercontent.com/owid/covid-19-data/master/public/data/vaccinations/vaccinations.csv"
"2021-01-30 00:00:00.0000000","Spain","ESP","","","","51790","1108.000","","","","https://raw.githubusercontent.com/owid/covid-19-data/master/public/data/vaccinations/vaccinations.csv"
"2021-01-30 00:00:00.0000000","Sri Lanka","LKA","37825","0.180","32539","18912","883.000","","","","https://raw.githubusercontent.com/owid/covid-19-data/master/public/data/vaccinations/vaccinations.csv"
"2021-01-30 00:00:00.0000000","United Arab Emirates","ARE","3114167","31.490","107561","98196","9928.000","2864167","","2.530","https://raw.githubusercontent.com/owid/covid-19-data/master/public/data/vaccinations/vaccinations.csv"
"2021-01-30 00:00:00.0000000","United States","USA","29577902","8.940","1693241","1291416","3902.000","24064165","","1.590","https://raw.githubusercontent.com/owid/covid-19-data/master/public/data/vaccinations/vaccinations.csv"
"2021-01-30 00:00:00.0000000","United Kingdom","GBR","9468382","13.950","609010","377914","5567.000","8977329","","0.720","https://raw.githubusercontent.com/owid/covid-19-data/master/public/data/vaccinations/vaccinations.csv"
"2021-01-30 00:00:00.0000000","Turkey","TUR","1960860","2.320","32509","104854","1243.000","","","","https://raw.githubusercontent.com/owid/covid-19-data/master/public/data/vaccinations/vaccinations.csv"
"2021-01-30 00:00:00.0000000","Turks and Caicos Islands","TCA","","","","222","5734.000","","","","https://raw.githubusercontent.com/owid/covid-19-data/master/public/data/vaccinations/vaccinations.csv"
"2021-01-31 00:00:00.0000000","Sri Lanka","LKA","59154","0.280","21329","19718","921.000","","","","https://raw.githubusercontent.com/owid/covid-19-data/master/public/data/vaccinations/vaccinations.csv"
"2021-01-31 00:00:00.0000000","Spain","ESP","1609261","3.440","","53095","1136.000","1251369","357892","0.770","https://raw.githubusercontent.com/owid/covid-19-data/master/public/data/vaccinations/vaccinations.csv"
"2021-01-31 00:00:00.0000000","Sweden","SWE","","","","11004","1090.000","","","","https://raw.githubusercontent.com/owid/covid-19-data/master/public/data/vaccinations/vaccinations.csv"
"2021-01-31 00:00:00.0000000","Switzerland","CHE","315033","3.640","","16809","1942.000","","","","https://raw.githubusercontent.com/owid/covid-19-data/master/public/data/vaccinations/vaccinations.csv"
"2021-01-31 00:00:00.0000000","Russia","RUS","","","","103571","710.000","","","","https://raw.githubusercontent.com/owid/covid-19-data/master/public/data/vaccinations/vaccinations.csv"
"2021-01-31 00:00:00.0000000","Portugal","PRT","336771","3.300","6538","13398","1314.000","268386","","0.670","https://raw.githubusercontent.com/owid/covid-19-data/master/public/data/vaccinations/vaccinations.csv"
"2021-01-31 00:00:00.0000000","Poland","POL","1176904","3.110","19973","67061","1772.000","976367","","0.530","https://raw.githubusercontent.com/owid/covid-19-data/master/public/data/vaccinations/vaccinations.csv"
"2021-01-31 00:00:00.0000000","Romania","ROU","691415","3.590","19019","35019","1820.000","585218","","0.550","https://raw.githubusercontent.com/owid/covid-19-data/master/public/data/vaccinations/vaccinations.csv"
"2021-01-31 00:00:00.0000000","Qatar","QAT","","","","1844","640.000","","","","https://raw.githubusercontent.com/owid/covid-19-data/master/public/data/vaccinations/vaccinations.csv"
"2021-01-31 00:00:00.0000000","Serbia","SRB","","","","34158","5020.000","","","","https://raw.githubusercontent.com/owid/covid-19-data/master/public/data/vaccinations/vaccinations.csv"
"2021-01-31 00:00:00.0000000","Saudi Arabia","SAU","","","","10385","298.000","","","","https://raw.githubusercontent.com/owid/covid-19-data/master/public/data/vaccinations/vaccinations.csv"
"2021-01-31 00:00:00.0000000","Seychelles","SYC","","","","2079","21141.000","","","","https://raw.githubusercontent.com/owid/covid-19-data/master/public/data/vaccinations/vaccinations.csv"
"2021-01-31 00:00:00.0000000","Slovakia","SVK","134205","2.460","113","4977","912.000","124719","","0.170","https://raw.githubusercontent.com/owid/covid-19-data/master/public/data/vaccinations/vaccinations.csv"
"2021-01-31 00:00:00.0000000","Slovenia","SVN","76255","3.670","278","2897","1394.000","53008","","1.120","https://raw.githubusercontent.com/owid/covid-19-data/master/public/data/vaccinations/vaccinations.csv"
"2021-01-31 00:00:00.0000000","Singapore","SGP","155050","2.650","","10547","1803.000","155000","","0.000","https://raw.githubusercontent.com/owid/covid-19-data/master/public/data/vaccinations/vaccinations.csv"
"2021-01-31 00:00:00.0000000","Netherlands","NLD","176286","1.030","","4239","247.000","","","","https://raw.githubusercontent.com/owid/covid-19-data/master/public/data/vaccinations/vaccinations.csv"
"2021-01-31 00:00:00.0000000","Norway","NOR","124326","2.290","129","6265","1156.000","105301","","0.350","https://raw.githubusercontent.com/owid/covid-19-data/master/public/data/vaccinations/vaccinations.csv"
"2021-01-31 00:00:00.0000000","Oman","OMN","","","","711","139.000","","","","https://raw.githubusercontent.com/owid/covid-19-data/master/public/data/vaccinations/vaccinations.csv"
"2021-01-31 00:00:00.0000000","Panama","PAN","8772","0.200","0","336","78.000","","","","https://raw.githubusercontent.com/owid/covid-19-data/master/public/data/vaccinations/vaccinations.csv"
"2021-01-31 00:00:00.0000000","Morocco","MAR","126000","0.340","36000","42000","1138.000","","","","https://raw.githubusercontent.com/owid/covid-19-data/master/public/data/vaccinations/vaccinations.csv"
"2021-01-31 00:00:00.0000000","Nepal","NPL","","","","18862","647.000","","","","https://raw.githubusercontent.com/owid/covid-19-data/master/public/data/vaccinations/vaccinations.csv"
"2021-01-31 00:00:00.0000000","Myanmar","MMR","","","","14006","257.000","","","","https://raw.githubusercontent.com/owid/covid-19-data/master/public/data/vaccinations/vaccinations.csv"
"2021-01-31 00:00:00.0000000","Mexico","MEX","673327","0.520","3020","6243","48.000","631485","41842","0.030","https://raw.githubusercontent.com/owid/covid-19-data/master/public/data/vaccinations/vaccinations.csv"
"2021-01-31 00:00:00.0000000","Malta","MLT","27759","6.290","912","1111","2516.000","23811","","0.890","https://raw.githubusercontent.com/owid/covid-19-data/master/public/data/vaccinations/vaccinations.csv"
"2021-01-31 00:00:00.0000000","Monaco","MCO","","","","294","7492.000","","","","https://raw.githubusercontent.com/owid/covid-19-data/master/public/data/vaccinations/vaccinations.csv"
"2021-01-31 00:00:00.0000000","Mauritius","MUS","","","","30","24.000","","","","https://raw.githubusercontent.com/owid/covid-19-data/master/public/data/vaccinations/vaccinations.csv"
"2021-01-31 00:00:00.0000000","Gibraltar","GIB","13286","39.430","420","421","12496.000","12886","","1.190","https://raw.githubusercontent.com/owid/covid-19-data/master/public/data/vaccinations/vaccinations.csv"
"2021-01-31 00:00:00.0000000","Germany","DEU","2467918","2.950","58377","89583","1069.000","1935356","","0.640","https://raw.githubusercontent.com/owid/covid-19-data/master/public/data/vaccinations/vaccinations.csv"
"2021-01-31 00:00:00.0000000","Finland","FIN","","","","8404","1517.000","","","","https://raw.githubusercontent.com/owid/covid-19-data/master/public/data/vaccinations/vaccinations.csv"
"2021-01-31 00:00:00.0000000","France","FRA","1533630","2.260","8253","75666","1115.000","1486493","47137","0.070","https://raw.githubusercontent.com/owid/covid-19-data/master/public/data/vaccinations/vaccinations.csv"
"2021-01-31 00:00:00.0000000","Faeroe Islands","FRO","","","","83","1699.000","","","","https://raw.githubusercontent.com/owid/covid-19-data/master/public/data/vaccinations/vaccinations.csv"
"2021-01-31 00:00:00.0000000","Guernsey","GGY","","","","252","3758.000","","","","https://raw.githubusercontent.com/owid/covid-19-data/master/public/data/vaccinations/vaccinations.csv"
"2021-01-31 00:00:00.0000000","Greece","GRC","","","","16092","1544.000","","","","https://raw.githubusercontent.com/owid/covid-19-data/master/public/data/vaccinations/vaccinations.csv"
"2021-01-31 00:00:00.0000000","Greenland","GRL","","","","41","722.000","","","","https://raw.githubusercontent.com/owid/covid-19-data/master/public/data/vaccinations/vaccinations.csv"
"2021-01-31 00:00:00.0000000","Indonesia","IDN","515681","0.190","12726","52348","191.000","493133","","0.010","https://raw.githubusercontent.com/owid/covid-19-data/master/public/data/vaccinations/vaccinations.csv"
"2021-01-31 00:00:00.0000000","India","IND","3758843","0.270","14509","306191","222.000","","","","https://raw.githubusercontent.com/owid/covid-19-data/master/public/data/vaccinations/vaccinations.csv"
"2021-01-31 00:00:00.0000000","Hungary","HUN","299138","3.100","20308","20434","2115.000","237872","","0.630","https://raw.githubusercontent.com/owid/covid-19-data/master/public/data/vaccinations/vaccinations.csv"
"2021-01-31 00:00:00.0000000","Iceland","ISL","","","","417","1222.000","","","","https://raw.githubusercontent.com/owid/covid-19-data/master/public/data/vaccinations/vaccinations.csv"
"2021-01-31 00:00:00.0000000","Ireland","IRL","199800","4.050","","8114","1643.000","150500","","1.000","https://raw.githubusercontent.com/owid/covid-19-data/master/public/data/vaccinations/vaccinations.csv"
"2021-01-31 00:00:00.0000000","Italy","ITA","1966824","3.250","56469","77503","1282.000","1341957","","1.030","https://raw.githubusercontent.com/owid/covid-19-data/master/public/data/vaccinations/vaccinations.csv"
"2021-01-31 00:00:00.0000000","Israel","ISR","4871362","56.280","131886","162248","18745.000","3081222","","20.680","https://raw.githubusercontent.com/owid/covid-19-data/master/public/data/vaccinations/vaccinations.csv"
"2021-01-31 00:00:00.0000000","Jersey","JEY","14838","14.680","","493","4878.000","11707","3131","3.100","https://raw.githubusercontent.com/owid/covid-19-data/master/public/data/vaccinations/vaccinations.csv"
"2021-01-31 00:00:00.0000000","Jordan","JOR","40000","0.390","","1250","123.000","40000","","","https://raw.githubusercontent.com/owid/covid-19-data/master/public/data/vaccinations/vaccinations.csv"
"2021-01-31 00:00:00.0000000","Isle of Man","IMN","7640","8.980","420","517","6080.000","6192","","1.210","https://raw.githubusercontent.com/owid/covid-19-data/master/public/data/vaccinations/vaccinations.csv"
"2021-01-31 00:00:00.0000000","Kuwait","KWT","","","","3963","928.000","","","","https://raw.githubusercontent.com/owid/covid-19-data/master/public/data/vaccinations/vaccinations.csv"
"2021-01-31 00:00:00.0000000","Kazakhstan","KAZ","0","0.000","","","","0","","","https://raw.githubusercontent.com/owid/covid-19-data/master/public/data/vaccinations/vaccinations.csv"
"2021-01-31 00:00:00.0000000","Lithuania","LTU","92561","3.400","8","3526","1295.000","71448","","0.780","https://raw.githubusercontent.com/owid/covid-19-data/master/public/data/vaccinations/vaccinations.csv"
"2021-01-31 00:00:00.0000000","Liechtenstein","LIE","841","2.210","0","71","1862.000","841","","","https://raw.githubusercontent.com/owid/covid-19-data/master/public/data/vaccinations/vaccinations.csv"
"2021-01-31 00:00:00.0000000","Latvia","LVA","23739","1.260","322","624","331.000","","","","https://raw.githubusercontent.com/owid/covid-19-data/master/public/data/vaccinations/vaccinations.csv"
"2021-01-31 00:00:00.0000000","Luxembourg","LUX","12428","1.990","","613","979.000","10748","1680","0.270","https://raw.githubusercontent.com/owid/covid-19-data/master/public/data/vaccinations/vaccinations.csv"
"2021-01-31 00:00:00.0000000","Maldives","MDV","0","0.000","","","","","","","https://raw.githubusercontent.com/owid/covid-19-data/master/public/data/vaccinations/vaccinations.csv"
"2021-01-31 00:00:00.0000000","Albania","ALB","","","","","","","","","https://raw.githubusercontent.com/owid/covid-19-data/master/public/data/vaccinations/vaccinations.csv"
"2021-01-31 00:00:00.0000000","Andorra","AND","","","","66","854.000","","","","https://raw.githubusercontent.com/owid/covid-19-data/master/public/data/vaccinations/vaccinations.csv"
"2021-01-31 00:00:00.0000000","Argentina","ARG","","","","11299","250.000","","","","https://raw.githubusercontent.com/owid/covid-19-data/master/public/data/vaccinations/vaccinations.csv"
"2021-01-31 00:00:00.0000000","Austria","AUT","200498","2.230","3319","8709","967.000","185291","","0.170","https://raw.githubusercontent.com/owid/covid-19-data/master/public/data/vaccinations/vaccinations.csv"
"2021-01-31 00:00:00.0000000","Bahrain","BHR","171568","10.080","1135","1841","1082.000","171568","","","https://raw.githubusercontent.com/owid/covid-19-data/master/public/data/vaccinations/vaccinations.csv"
"2021-01-31 00:00:00.0000000","Azerbaijan","AZE","","","","3250","321.000","","","","https://raw.githubusercontent.com/owid/covid-19-data/master/public/data/vaccinations/vaccinations.csv"
"2021-01-31 00:00:00.0000000","Bolivia","BOL","67","0.000","28","22","2.000","","","","https://raw.githubusercontent.com/owid/covid-19-data/master/public/data/vaccinations/vaccinations.csv"
"2021-01-31 00:00:00.0000000","Brazil","BRA","2074059","0.980","70848","209905","988.000","2046523","","","https://raw.githubusercontent.com/owid/covid-19-data/master/public/data/vaccinations/vaccinations.csv"
"2021-01-31 00:00:00.0000000","Bulgaria","BGR","41125","0.590","105","2140","308.000","28041","","0.190","https://raw.githubusercontent.com/owid/covid-19-data/master/public/data/vaccinations/vaccinations.csv"
"2021-01-31 00:00:00.0000000","Bangladesh","BGD","","","","1949","12.000","","","","https://raw.githubusercontent.com/owid/covid-19-data/master/public/data/vaccinations/vaccinations.csv"
"2021-01-31 00:00:00.0000000","Belarus","BLR","","","","403","43.000","","","","https://raw.githubusercontent.com/owid/covid-19-data/master/public/data/vaccinations/vaccinations.csv"
"2021-01-31 00:00:00.0000000","Bermuda","BMU","","","","255","4095.000","","","","https://raw.githubusercontent.com/owid/covid-19-data/master/public/data/vaccinations/vaccinations.csv"
"2021-01-31 00:00:00.0000000","Belgium","BEL","296961","2.560","368","9268","800.000","279195","","0.150","https://raw.githubusercontent.com/owid/covid-19-data/master/public/data/vaccinations/vaccinations.csv"
"2021-01-31 00:00:00.0000000","Curacao","CUW","","","","0","0.000","","","","https://raw.githubusercontent.com/owid/covid-19-data/master/public/data/vaccinations/vaccinations.csv"
"2021-01-31 00:00:00.0000000","Ecuador","ECU","","","","472","27.000","","","","https://raw.githubusercontent.com/owid/covid-19-data/master/public/data/vaccinations/vaccinations.csv"
"2021-01-31 00:00:00.0000000","Egypt","EGY","","","","517","5.000","","","","https://raw.githubusercontent.com/owid/covid-19-data/master/public/data/vaccinations/vaccinations.csv"
"2021-01-31 00:00:00.0000000","Estonia","EST","38055","2.870","825","1727","1302.000","27900","","0.770","https://raw.githubusercontent.com/owid/covid-19-data/master/public/data/vaccinations/vaccinations.csv"
"2021-01-31 00:00:00.0000000","Cyprus","CYP","","","","1108","1265.000","","","","https://raw.githubusercontent.com/owid/covid-19-data/master/public/data/vaccinations/vaccinations.csv"
"2021-01-31 00:00:00.0000000","Algeria","DZA","","","","1889","43.000","","","","https://raw.githubusercontent.com/owid/covid-19-data/master/public/data/vaccinations/vaccinations.csv"
"2021-01-31 00:00:00.0000000","Denmark","DNK","270026","4.660","10201","8209","1417.000","187975","","1.420","https://raw.githubusercontent.com/owid/covid-19-data/master/public/data/vaccinations/vaccinations.csv"
"2021-01-31 00:00:00.0000000","Czechia","CZE","268617","2.510","1213","9589","895.000","231432","","0.350","https://raw.githubusercontent.com/owid/covid-19-data/master/public/data/vaccinations/vaccinations.csv"
"2021-01-31 00:00:00.0000000","China","CHN","24000000","1.670","","651673","453.000","","","","https://raw.githubusercontent.com/owid/covid-19-data/master/public/data/vaccinations/vaccinations.csv"
"2021-01-31 00:00:00.0000000","Costa Rica","CRI","","","","1555","305.000","","","","https://raw.githubusercontent.com/owid/covid-19-data/master/public/data/vaccinations/vaccinations.csv"
"2021-01-31 00:00:00.0000000","Croatia","HRV","","","","2045","498.000","","","","https://raw.githubusercontent.com/owid/covid-19-data/master/public/data/vaccinations/vaccinations.csv"
"2021-01-31 00:00:00.0000000","Canada","CAN","","","","23364","619.000","","","","https://raw.githubusercontent.com/owid/covid-19-data/master/public/data/vaccinations/vaccinations.csv"
"2021-01-31 00:00:00.0000000","Chile","CHL","","","","919","48.000","","","","https://raw.githubusercontent.com/owid/covid-19-data/master/public/data/vaccinations/vaccinations.csv"
"2021-01-31 00:00:00.0000000","Cayman Islands","CYM","","","","275","4184.000","","","","https://raw.githubusercontent.com/owid/covid-19-data/master/public/data/vaccinations/vaccinations.csv"
"2021-01-31 00:00:00.0000000","Turks and Caicos Islands","TCA","","","","222","5734.000","","","","https://raw.githubusercontent.com/owid/covid-19-data/master/public/data/vaccinations/vaccinations.csv"
"2021-01-31 00:00:00.0000000","Turkey","TUR","1986237","2.360","25377","105941","1256.000","","","","https://raw.githubusercontent.com/owid/covid-19-data/master/public/data/vaccinations/vaccinations.csv"
"2021-01-31 00:00:00.0000000","United Kingdom","GBR","9790576","14.420","322194","392361","5780.000","9296367","","0.730","https://raw.githubusercontent.com/owid/covid-19-data/master/public/data/vaccinations/vaccinations.csv"
"2021-01-31 00:00:00.0000000","United States","USA","31123299","9.400","1545397","1324949","4003.000","25201143","","1.710","https://raw.githubusercontent.com/owid/covid-19-data/master/public/data/vaccinations/vaccinations.csv"
"2021-01-31 00:00:00.0000000","United Arab Emirates","ARE","3334162","33.710","219995","120910","12225.000","3084162","","2.530","https://raw.githubusercontent.com/owid/covid-19-data/master/public/data/vaccinations/vaccinations.csv"
"2021-02-01 00:00:00.0000000","Cayman Islands","CYM","","","","275","4184.000","","","","https://raw.githubusercontent.com/owid/covid-19-data/master/public/data/vaccinations/vaccinations.csv"
"2021-02-01 00:00:00.0000000","Chile","CHL","","","","1384","72.000","","","","https://raw.githubusercontent.com/owid/covid-19-data/master/public/data/vaccinations/vaccinations.csv"
"2021-02-01 00:00:00.0000000","Canada","CAN","955198","2.530","","21835","579.000","","","","https://raw.githubusercontent.com/owid/covid-19-data/master/public/data/vaccinations/vaccinations.csv"
"2021-02-01 00:00:00.0000000","Croatia","HRV","83928","2.040","","1992","485.000","58829","25099","0.610","https://raw.githubusercontent.com/owid/covid-19-data/master/public/data/vaccinations/vaccinations.csv"
"2021-02-01 00:00:00.0000000","Costa Rica","CRI","57701","1.130","","1368","269.000","45863","11838","0.230","https://raw.githubusercontent.com/owid/covid-19-data/master/public/data/vaccinations/vaccinations.csv"
"2021-02-01 00:00:00.0000000","China","CHN","","","","836020","581.000","","","","https://raw.githubusercontent.com/owid/covid-19-data/master/public/data/vaccinations/vaccinations.csv"
"2021-02-01 00:00:00.0000000","Czechia","CZE","283365","2.650","10996","9789","914.000","236894","46471","0.430","https://raw.githubusercontent.com/owid/covid-19-data/master/public/data/vaccinations/vaccinations.csv"
"2021-02-01 00:00:00.0000000","Denmark","DNK","284676","4.910","8315","9866","1703.000","189349","95327","1.650","https://raw.githubusercontent.com/owid/covid-19-data/master/public/data/vaccinations/vaccinations.csv"
"2021-02-01 00:00:00.0000000","Algeria","DZA","","","","2509","57.000","","","","https://raw.githubusercontent.com/owid/covid-19-data/master/public/data/vaccinations/vaccinations.csv"
"2021-02-01 00:00:00.0000000","Cyprus","CYP","","","","1105","1262.000","","","","https://raw.githubusercontent.com/owid/covid-19-data/master/public/data/vaccinations/vaccinations.csv"
"2021-02-01 00:00:00.0000000","Estonia","EST","38594","2.910","539","1781","1343.000","28186","","0.780","https://raw.githubusercontent.com/owid/covid-19-data/master/public/data/vaccinations/vaccinations.csv"
"2021-02-01 00:00:00.0000000","Egypt","EGY","","","","816","8.000","","","","https://raw.githubusercontent.com/owid/covid-19-data/master/public/data/vaccinations/vaccinations.csv"
"2021-02-01 00:00:00.0000000","Ecuador","ECU","","","","470","27.000","","","","https://raw.githubusercontent.com/owid/covid-19-data/master/public/data/vaccinations/vaccinations.csv"
"2021-02-01 00:00:00.0000000","Curacao","CUW","","","","0","0.000","","","","https://raw.githubusercontent.com/owid/covid-19-data/master/public/data/vaccinations/vaccinations.csv"
"2021-02-01 00:00:00.0000000","Belgium","BEL","317614","2.740","5311","10224","882.000","294106","23508","0.200","https://raw.githubusercontent.com/owid/covid-19-data/master/public/data/vaccinations/vaccinations.csv"
"2021-02-01 00:00:00.0000000","Bermuda","BMU","","","","229","3677.000","","","","https://raw.githubusercontent.com/owid/covid-19-data/master/public/data/vaccinations/vaccinations.csv"
"2021-02-01 00:00:00.0000000","Belarus","BLR","","","","403","43.000","","","","https://raw.githubusercontent.com/owid/covid-19-data/master/public/data/vaccinations/vaccinations.csv"
"2021-02-01 00:00:00.0000000","Bangladesh","BGD","","","","2134","13.000","","","","https://raw.githubusercontent.com/owid/covid-19-data/master/public/data/vaccinations/vaccinations.csv"
"2021-02-01 00:00:00.0000000","Bulgaria","BGR","42634","0.610","1509","2262","326.000","28978","13656","0.200","https://raw.githubusercontent.com/owid/covid-19-data/master/public/data/vaccinations/vaccinations.csv"
"2021-02-01 00:00:00.0000000","Brazil","BRA","2124307","1.000","50248","203386","957.000","2107624","","","https://raw.githubusercontent.com/owid/covid-19-data/master/public/data/vaccinations/vaccinations.csv"
"2021-02-01 00:00:00.0000000","Bolivia","BOL","570","0.000","503","142","12.000","","","","https://raw.githubusercontent.com/owid/covid-19-data/master/public/data/vaccinations/vaccinations.csv"
